Symbol	GSM225042	GSM225043	GSM225044	GSM225045	GSM225046	GSM225047	GSM230247	GSM230248	GSM230249	GSM230250	GSM230251	GSM230252	GSM230253	GSM230254	GSM230255	GSM230256	GSM230257	GSM230258	GSM230259	GSM230268	GSM230269	GSM230270	GSM230271	GSM230272	GSM230273	GSM230274	GSM230275	GSM230276	GSM230277	GSM230278	GSM230280	GSM230281	GSM230282	GSM230283	GSM230284	GSM230285	GSM230286	GSM230287	GSM230288	GSM230289	GSM230290	GSM230291	GSM230292	GSM230293	GSM230294	GSM230295	GSM230296	GSM230297	GSM230298	GSM230299	GSM230300	GSM230301	GSM230302
LINC00167	3.4135597389129	3.36793846023237	4.05308757142102	3.57996579459523	3.41168757816962	3.64907035627688	4.206165893	4.081152955	4.607720359	4.307012074	3.962743043	4.268048791	4.156058782	4.181467709	3.880509903	3.981396861	3.957838437	4.186108206	4.218735579	3.845940408	3.779289461	4.348302903	3.74193235	3.743935959	3.887982586	4.018150135	4.314037543	3.845940408	3.845940408	3.965645438	3.974465029	3.725785789	4.446687361	3.984145581	3.808662769	3.974465029	3.974465029	3.801104809	3.974465029	4.010916023	3.774406458	3.283516891	3.207948419	3.538785999	3.354437147	3.089294645	3.287360674	3.027631509	2.911822725	3.08360822	2.85274199	2.888562038	3.116271005
LINC00173	3.84991693479576	4.17376241981227	3.98923919373152	3.77674617706671	3.9458129334628	3.81314109231909	4.916999237	5.1471730445	4.9912730455	4.96819601	5.077446367	4.8636468995	5.558183553	5.611907338	5.5985327135	5.3717846915	5.291631794	5.31229751	6.0646571935	4.2420705855	4.542315805	4.3367571225	4.2393113925	4.2753094595	4.193892384	3.9703037365	4.262175623	3.9974992275	4.0392403985	4.275808566	4.749024867	4.982336709	4.7462832105	4.5480489675	4.7725943145	4.614654767	4.384907196	4.5306558805	4.196252024	4.16580972	4.0535148405	3.7599475745	3.867605743	3.8635447945	3.858307154	3.7967290315	3.770945925	5.4001893165	4.8962879495	6.059040657	5.8645845185	5.8179653525	4.9975954255
LINC00174	5.76676118800627	5.48885969929705	7.02843932500623	5.41579532319208	5.55318361143609	5.58253909488833	5.981965042	5.922785594	7.290788276	5.981965042	6.127693451	6.105864049	5.981965042	6.029480024	5.676811742	6.296594982	5.918817369	5.768999766	5.451514484	5.445860727	5.400200374	7.127742229	5.409506861	5.604447617	5.755587633	5.622961197	5.497546847	5.988324743	5.478827192	5.622961197	5.470706248	5.601474445	7.287792192	5.553912273	5.578705491	6.009157934	5.338350147	5.78572047	5.509758093	5.596409055	5.411891365	5.412407327	5.09216519	6.789514583	5.08451218	5.210077746	5.228774083	4.590009373	4.421988879	4.908303983	4.558283692	4.721917326	4.891586074
LINC00176	4.01967215326984	4.48204200401926	4.35426299194571	4.71530361345759	4.40622950579769	4.56980871763927	4.58904455	4.68167056	4.961234339	5.027332243	4.68167056	4.875700449	4.528796032	4.577805599	4.68167056	4.84087894	4.775977659	4.653783403	4.420821536	4.454027116	4.647602965	4.657115767	4.96166956	4.657115767	4.677757072	4.729580571	5.575543469	4.200244414	4.739787292	4.716349713	4.923546011	4.943404054	4.62438505	5.245506307	4.936508235	4.91323208	4.77074283	4.860444516	5.128835473	5.044456939	5.172305741	4.003186789	4.024675905	4.040406722	4.153381947	4.066705439	4.071825559	4.092749099	3.846871047	4.049562313	4.151245441	3.494102928	5.143253679
LINC00184	3.71367052299759	3.93337010342086	3.76380765687268	3.90349500576674	3.80741752439053	3.8600293233345	4.604416715	4.4662921165	4.609478334	4.7468627525	4.3943830265	4.517442238	4.076855304	4.183663133	4.4336553765	4.56355029	4.39721925	4.408259105	4.387930315	3.8127330805	4.1290379515	4.072031528	4.146066722	3.9477091825	3.9353278655	3.760048058	4.0359780225	3.710957999	3.793895766	3.610085388	4.168024283	4.383232781	4.404372128	4.4979664915	4.3125859115	4.1701362045	4.1473935605	4.304831978	4.225334316	4.1230808405	4.0706609415	3.4609096505	3.7011910925	3.557622887	3.760850312	3.5091776715	3.7312735165	3.063111133	3.0714385705	3.20269873	3.184050861	3.081730566	3.642658707
LINC00189	2.57515365671274	2.66465095360457	2.60796403054799	2.45620091091786	2.55179598624401	2.54446296829732	3.2312378645	3.3382240005	3.2268749035	3.148104022	3.105652668	3.1568431655	3.0044233835	3.2434365255	3.0807109745	3.21414371	3.0526828435	3.146128713	3.0304619525	2.8955304755	2.972717866	2.8814423965	2.7768781825	2.8416959725	2.7912997995	2.953017196	2.7470755535	2.8547109215	2.8161793155	3.450723165	3.0370958285	3.100465541	3.0665003355	2.9612033665	3.008383996	2.9193815385	3.1313090195	2.979285748	2.9629198955	3.0517474815	2.8091167815	2.5814512955	2.645362502	2.5901307745	2.525661223	2.490811414	2.512709722	2.4737779165	2.839237543	2.973287889	2.662439496	4.323351055	3.3322860105
LINC00202-1	3.61805306554836	4.15271833408073	4.14986869675953	4.01914114715383	3.87463490827674	3.82769798047841	4.230144751	4.545485089	4.517879396	4.544851401	4.233280921	4.408964867	4.003928406	4.196901668	4.380269409	4.449071446	4.361878685	4.505584326	4.43466369	4.040148528	4.430704308	4.913497654	4.293230463	3.729319595	4.085909836	4.029161334	4.029161334	3.956516174	3.65821914	4.040148528	4.203332762	4.733114018	4.579336459	4.636563418	4.158754556	4.351843816	4.105511024	4.34495669	4.34495669	4.152787348	4.303656875	4.286224212	4.607009193	4.361668439	4.504283922	4.169546848	4.53793963	4.933355138	4.374215152	4.399691718	4.467184293	4.508221288	5.081597424
LINC00202-2	4.6177443667479	4.47724151420269	5.09412414284484	4.6202503349177	4.52489217396572	4.74141845887228	5.2118161145	5.142941379	5.5346807775	5.162333812	5.101052	5.510817858	4.8303848465	4.926908005	5.105317814	5.1508562315	5.0484874695	4.9864731095	4.9992635015	4.9289858445	4.7772623255	5.246111096	4.9117320585	4.701079627	5.0974855895	4.7494496635	4.7520279605	4.725939921	4.7301589715	5.048520008	5.097019342	5.0133415485	5.454632472	4.9356341645	4.9549513275	5.3430913785	4.9050887595	4.9221123275	4.7492220055	4.556889795	4.6426441715	4.9051541675	4.8644405215	5.1650613545	4.865448148	4.798909245	5.0661716615	5.1625307955	5.2693958255	5.2425401725	5.0768094325	5.2582515395	5.559550834
LINC00205	4.07438167581901	3.89565082013944	4.73907426811383	3.98024487649564	3.8371654137708	4.09170064032858	4.550549399	4.36842602	4.9474694	4.363023669	4.281131213	4.458634504	4.335704971	4.12109251	4.09987232	3.992425921	4.226220405	4.292661784	4.010005865	3.699120486	3.863290767	4.419414226	3.800985381	3.484393155	3.958382259	3.78090833	4.194946994	3.756987829	3.845940408	3.845940408	4.05414539	4.223738336	4.952296049	4.21389441	3.768498649	4.263871134	3.934583953	4.156448694	3.87509212	4.12830619	4.346195046	3.667057016	3.583025863	4.123516252	3.52734009	3.4160004	3.575978171	3.200051816	3.424531045	3.578204351	3.610095897	3.612771682	4.258917481
LINC00208	4.20764965488034	4.00482829112914	4.96231714491829	4.03790411533336	4.02684101811786	4.10992692224373	4.666635859	4.857139661	5.610264185	4.914595804	4.46871035	4.590399969	4.141621484	4.272315379	4.213403585	4.46871035	4.330332294	4.407736204	4.46871035	4.142264374	3.863290767	5.062609446	3.863290767	3.815692175	4.125922593	3.542235328	3.822011464	3.581856935	3.470583941	3.863290767	4.836798244	4.624334566	5.160502593	4.472268043	4.578328751	4.677549671	4.346488692	4.125688356	3.995677299	4.194441369	4.233189751	3.749750687	3.944323029	4.577648364	4.044039775	3.743911287	3.817690729	3.510369607	3.250595977	3.361146358	3.193868074	2.970249343	4.002485569
LINC00210	2.71806641077477	2.83259008438212	3.19624903513692	2.87818989669266	2.89082056778685	2.901145252024	3.294701267	3.355062906	4.080478776	3.504572571	3.315902706	3.446644739	3.500841361	3.336777757	3.35885951	3.384999304	3.396173932	3.396173932	3.392612972	2.715151677	2.709076348	3.474065084	2.88304787	2.848670864	2.796587261	2.69938582	3.054888474	2.796587261	2.796587261	2.858196778	3.056435941	3.183422846	3.65080906	3.364658357	3.220091895	3.302820711	3.16623854	3.067435045	2.963097491	3.16623854	3.16623854	2.510467412	2.644669	3.13740616	2.673834356	2.755910893	2.622239216	2.386114104	2.612444917	2.498507532	2.473194735	2.56097705	2.9805907
LINC00216	3.44014694907436	2.97772104512018	3.72375561994203	3.29889983231535	3.43993030082722	3.16743323470021	4.193225562	3.672711076	5.070597244	3.810849949	4.241087011	3.745870632	4.023601769	3.598494594	3.30026243	3.586267848	3.538421971	3.515455498	3.730786782	3.699120486	3.123492568	3.814459617	3.474437906	3.488817026	3.280048138	3.811502958	3.472952918	3.213917485	3.050169135	3.240697194	3.94734284	3.119150473	3.780274559	3.492084249	3.585678962	3.519010617	3.257338907	3.531419513	3.199026635	3.298190964	3.519010617	3.388357628	2.975543042	3.926070203	3.450341998	3.441035556	3.25583899	2.765500726	2.477639858	2.822844601	2.896181677	2.955622259	2.765227548
LINC00221	2.95852620142298	3.00885981244178	2.94877462253477	2.87231812738751	2.73026110243721	3.11180236490993	3.619625502	3.476438425	3.531668038	3.481101669	3.346883906	3.870167611	3.37997649	3.173828558	3.226363549	3.558198073	3.321146051	3.256398702	3.214885523	3.212455231	3.18834802	3.1304991	3.170433383	2.852889061	3.294937578	3.138386701	3.360243296	3.170433383	3.206583737	3.163514716	3.524908437	3.423821646	3.479916539	3.356161418	3.221053277	3.830023146	3.277472408	3.08227347	3.204980514	3.308059143	3.201941188	2.959687609	2.944653263	2.945249023	2.737313302	2.640310629	2.964391149	2.578922798	2.471877268	2.437244433	2.849535746	2.794924069	3.090044612
LINC00226	3.65930260251082	3.65225362457313	4.02163311831655	3.61809405144702	3.49955769675233	3.47437571995818	4.044457977	4.055282377	4.535636806	4.0373458925	3.882984575	3.928472973	3.796649752	3.73576843	3.8990928265	3.856517176	3.5808434	3.7500089515	3.723157292	3.926133972	3.9006908115	4.339633143	3.809047885	3.687399338	3.70783976	3.515722826	3.555969029	3.473086004	3.52474861	3.5467616285	4.6715444365	4.6589551695	5.065247513	4.5782558	4.3815672515	4.38009223	4.1169477275	4.08656369	4.2392731375	4.3721075305	4.359448999	3.575312564	3.432891061	3.8950904135	3.581746781	3.35243495	3.297613917	2.9681688445	3.0173669475	2.935415309	3.031585828	2.9309453685	3.230879171
LINC00238	2.41588979932995	2.66288590207923	2.49927254966829	2.51994809151513	2.49126415238441	2.57231792617149	3.012409617	3.255333089	3.099231157	3.229598794	3.112635493	3.139385501	3.055264417	2.93899333	3.024462826	3.024462826	2.884877329	3.024462826	2.986978189	2.451347532	2.888414419	2.597277619	2.89177731	2.575349916	2.67865903	2.448937372	2.482156733	2.520095446	2.476492761	2.599252109	2.606647477	3.030745818	2.722789146	3.088750255	2.806542362	2.85878736	2.699153994	2.62742587	2.537646291	2.665822655	2.652585343	2.290036997	2.576701813	2.363645069	2.550450313	2.442043816	2.434548926	2.255300527	2.213142497	2.251026372	2.199178506	2.199455993	2.630962682
LINC00240	2.86586178529396	2.65094944258947	3.37415387626091	2.91221986628253	2.57204111897188	2.83056837209285	3.39747067	3.422414691	3.896670981	3.469255034	3.100074653	3.422058942	3.788505133	3.301889176	3.247968718	3.670012965	3.638703265	3.447658664	3.447658664	3.052909587	2.939908247	3.466678644	3.095721452	2.828983278	3.010400055	2.854765258	3.052909587	2.859014849	3.124594216	3.090364928	3.204138512	3.262362602	4.003987886	3.334570463	2.911652758	3.22416814	3.094475156	2.944769744	2.996307058	2.929816505	3.450762822	2.86598341	2.911542218	3.423608016	2.939622569	2.690214213	2.866768288	2.788656712	2.397138014	2.662585731	2.756057839	2.709957401	2.512836405
LINC00242	3.53072985510322	3.6053183311352	3.69968076413218	3.74940205009388	3.56705764852201	3.57907482268964	4.255302611	4.369070906	4.980559249	4.58665981	4.237232636	4.250374269	4.056718106	4.029543779	3.79676478	4.136840884	3.927373147	4.152211452	4.152211452	3.835646713	4.100163651	4.359473895	4.474166013	3.897293413	4.029008873	3.534468624	3.567057307	3.785998169	3.769254121	3.651177265	4.487219741	4.534309515	4.961863249	4.950950481	4.487219741	4.606271273	4.276543781	4.26787681	4.531066565	3.816515166	4.119192126	3.716175547	3.820562312	4.14307745	4.181087924	3.737427974	3.818918905	3.530323909	3.394670478	3.589542839	3.381588509	3.322372908	3.647699882
LINC00244	3.62835526816011	3.49629695219561	3.95708264861311	3.618121307162	3.27627938730944	3.62835526816011	4.260609739	4.080516509	4.511764785	4.171954041	3.872149728	4.17141842	3.904568551	3.681944087	3.604543589	3.492030032	3.576291372	3.558820741	3.598162018	3.952372352	3.716166228	4.248476529	3.899116513	3.512217347	3.948210332	3.428680253	3.467619152	3.386684725	3.383582347	3.448776134	4.828827282	4.40473344	5.023918024	4.681032011	4.229836456	4.698600085	4.136718233	4.157523666	4.156703849	4.018646944	4.087031735	3.499396955	3.258255335	3.781759611	3.463115078	3.060154801	3.384832342	2.996168917	2.876729042	3.112217189	3.072071976	3.182816262	2.741793152
LINC00254	3.29101481365629	3.56480402596408	3.6061057952582	3.68422585377344	3.72324295484783	3.80333678031914	3.467337298	3.599869667	3.769714673	3.693968472	3.855302256	3.867860005	3.347543732	3.448657887	3.53625168	3.256928383	3.436761676	3.516597998	3.53625168	3.178749676	3.567389127	3.431586002	3.315671448	3.480047017	3.727163806	3.06493454	2.958190105	3.06728581	3.142141571	3.137955977	3.256264416	3.644416751	3.529436578	3.524908437	3.742172618	3.938507697	3.378988051	3.378988051	3.368061479	3.301509641	3.272125442	2.764547862	3.265568346	3.048718892	3.268648851	3.567270703	3.414408799	2.501389424	2.693629267	2.611554711	2.438638953	2.709895834	2.92588826
LINC00260	4.06786040169119	3.87265709637071	4.42432959826027	4.02621767726585	4.25237874401176	3.96344798960842	4.112159923	3.938025776	4.442118793	3.927260374	4.205935637	3.918135902	3.839366165	3.938025776	3.84473915	4.184716785	3.964969286	3.590818274	4.350032316	4.675890085	4.49313591	4.996722171	4.484528873	4.743951755	4.50763208	4.711456181	4.711456181	4.675890085	4.616045279	4.72096824	5.009122831	4.799629109	5.36003831	4.816495788	5.079620062	4.82044991	4.912486646	4.682393006	4.676339969	4.698600085	4.80521679	3.587773761	3.422811235	3.898231839	3.078406654	3.791489228	3.223717028	4.062467963	4.221642732	4.237212163	4.019697163	3.816716018	3.540153904
LINC00261	5.52925096487227	5.57475515389791	5.51511585703556	7.12199514050261	5.92241798734477	5.83437350961617	5.858093002	6.018718256	5.988670483	7.790819328	6.709150472	6.875385322	5.103107581	4.566716416	4.575975322	4.566716416	4.756888895	4.888851772	4.724203717	5.304904058	5.0852522	4.569970015	6.485776111	5.468221823	5.73551352	4.65687927	4.467070476	4.299049161	4.136936328	4.614701005	5.076978005	5.360065167	5.072729692	6.675871876	5.677648324	6.206212661	4.679362413	4.919961125	4.738230737	4.277258417	4.826076646	5.155207232	4.972163726	5.132301234	7.140132106	5.83560237	5.562079194	4.131339907	3.948732105	4.329614151	4.011414082	3.669717148	4.469586214
LINC00263	4.02970747704646	4.90973151708245	3.93768336660356	3.79376122926952	4.89309759445024	4.07681499824131	4.9978430695	5.958249116	5.1276183885	4.825855254	5.9372925545	5.0907496755	5.892553606	6.404125223	6.8168725245	6.189577266	5.6361236515	5.848301015	5.7548404345	4.439041827	5.3967386605	4.236685336	4.389736088	5.464866818	4.471802228	4.626502347	4.7336518035	4.4420445635	4.794716731	4.514420441	4.637325613	5.5953121015	4.3247643475	4.29202431	5.5378286885	4.628433133	4.907233416	5.135793966	5.326688406	5.2278690345	5.4737468665	3.362135186	4.259854588	3.251087744	3.437157279	4.273302898	3.5335748495	4.18902128	4.5183838115	4.0462685125	3.8231181115	4.149506011	3.843290974
LINC00265	4.5231756370764	4.36325392061009	5.78135945766097	4.51656859818995	4.15344795729046	4.68923738469623	4.966345204	4.791050044	6.3839556585	4.872195531	4.71820281	5.233560044	4.6492100965	4.6086915755	4.617045822	4.918285813	4.682775695	4.755199279	4.8922282405	4.3694053265	4.0755633685	5.4343663115	4.1775049225	3.9147055835	4.522108606	3.5944074935	4.0051509195	3.7123166175	3.555452577	3.7752101085	4.4558848295	4.3248650765	5.6099467115	4.5235096855	4.2015419185	4.5849901675	3.9240916135	4.0563660975	3.983476794	4.1440831445	3.8561352635	4.3955340805	4.249611175	5.2971889045	4.536234404	4.247146977	4.49158479	4.2389824775	3.851020797	4.281272501	3.8711974985	4.1045593805	3.8981358615
LINC00266-1	2.69743502216471	2.77613656200964	2.86326170982005	2.59789953107172	2.58935327321147	2.92913068617858	3.246016009	3.496156954	3.51038481	3.17094365	3.193749228	3.555800172	3.228711306	3.260965934	3.252066972	3.246016009	3.305225014	3.094638378	3.32100803	2.783309207	2.944106217	3.050768108	2.719435514	2.745788625	3.04037729	2.796587261	2.631320851	2.829919742	2.796587261	2.804005013	2.970367397	3.308059143	3.368704587	2.854004873	2.883833848	3.216443855	3.240927088	2.941306937	3.168580003	2.997601089	2.903134238	2.539638579	2.583870276	2.809747754	2.490264312	2.512020863	2.823284245	3.263903542	3.539459024	3.34079521	2.895754561	3.387095456	2.914444435
LINC00269	5.39589834274153	5.48363557245993	5.49523132739105	5.6727795601391	5.41850415672708	5.32171188361624	5.667083376	5.835111223	6.487919357	6.077729107	5.958658178	5.986486466	5.534084634	5.120133187	4.928637768	5.259113478	5.256134322	5.130734559	5.264756564	5.553565555	5.63182154	5.6330236	5.870353416	5.76285191	5.553565555	5.059141275	5.472980812	5.360718863	5.292883402	5.566629965	5.54859055	5.790207976	5.651493611	6.158424772	6.013224825	5.764121801	5.299626943	5.244072843	5.133628245	5.342570069	5.367888704	5.166005081	4.92061093	5.910457798	5.502598123	5.060911538	5.021067271	4.684725235	4.642794818	4.774995159	4.630584358	4.568705347	4.989570636
LINC00271	3.09359467139156	2.92742575916941	3.25674737014182	3.09641361343053	3.2245710252702	3.00931586179714	3.764137475	3.654364862	3.931272587	3.935233704	3.786987256	3.747954277	3.734627139	3.688184086	3.671938683	3.850766865	3.587321938	3.961121479	3.819152454	3.845940408	3.64090689	4.00125873	3.862861432	4.102832874	3.660926999	3.877923039	3.892981073	3.845940408	3.731353432	3.907567415	4.413071885	4.198217106	4.604402096	4.423857459	4.420778971	4.199252794	4.167579383	4.708253594	4.784358329	4.737950591	5.063583762	2.792584372	2.628801149	2.942552128	2.815226043	3.027706046	2.715336298	2.824899944	3.042890112	3.279585519	2.732053324	2.655047016	2.715929374
LINC00276	2.73828328762174	2.82139806997058	3.49683789607471	2.74081555799752	2.80073341806206	2.96421235477435	3.197426257	3.247630934	3.943045816	3.340610289	3.115603519	3.381326634	3.26676352	3.26676352	3.256037616	3.39098878	3.215624284	3.1659078	3.270139835	2.807880563	2.79828214	3.598495355	2.840472267	2.67890326	2.995379662	2.88963853	3.107509207	2.632231582	2.644488466	2.82711729	2.956301274	3.013737207	3.652552866	3.109137751	2.936037464	3.015838266	2.962863431	2.919874467	2.998504291	3.060448862	3.158205826	2.684038457	2.622070954	3.37780804	2.725970777	2.567336931	2.812610722	2.749366643	2.629430231	2.689828172	2.781920988	2.686341111	2.903796614
LINC00277	4.3906728122421	4.18889683857357	4.68380748197159	4.43655549303126	4.30703770323665	4.59859981255447	5.291938894	4.475573996	5.35178745	4.928300564	4.82307235	5.27580318	7.746196979	5.571593387	5.036874326	5.619785393	5.114169996	5.738524682	5.272109772	4.943534227	4.402661671	5.75931057	4.989635922	4.937852094	5.000203516	4.765379164	4.961070014	4.961070014	4.697602743	5.021446251	5.061481	4.737253	5.987487	5.09144	4.996857	5.253593	5.000894	4.996857	4.874346	4.617194	4.996857	4.203093912	4.122498901	4.521062227	4.4175907	4.135486115	4.491347041	3.640283028	4.015249835	3.962180935	4.184598201	3.984377618	3.915094974
