GO:0071285	17
GO:0071361	38
GO:0005901	96
GO:0005905	72
GO:0007616	45
GO:0010255	7
GO:0019902	63
GO:0030665	36
GO:0031915	14
GO:0032024	77
GO:0032793	9
GO:0032809	38
GO:0034199	2
GO:0038003	9
GO:0046983	183
GO:0048786	55
GO:0051259	33
GO:0051260	140
GO:0051480	49
GO:0051721	42
GO:0060076	48
GO:0071277	86
GO:0071315	3
GO:0071333	82
GO:0071377	12
GO:0080135	14
GO:0098686	70
GO:0141156	16
GO:0150076	14
GO:1900454	11
GO:0036064	337
GO:0071880	13
GO:0001541	61
GO:0002865	5
GO:0002878	1
GO:0005184	29
GO:0007188	54
GO:0007218	112
GO:0008277	42
GO:0010656	12
GO:0016521	1
GO:0031175	183
GO:0031858	1
GO:0031891	2
GO:0031892	2
GO:0032755	112
GO:0032880	111
GO:0043195	92
GO:0043547	38
GO:0045786	53
GO:0045860	17
GO:0051428	11
GO:0051968	39
GO:0060124	12
GO:0060253	19
GO:0070445	5
GO:0071651	6
GO:0090274	4
GO:0099013	9
GO:0001634	3
GO:0004930	1925
GO:0004999	3
GO:0005923	151
GO:0008528	32
GO:0010524	17
GO:0017046	41
GO:0042923	42
GO:0051057	12
GO:0060732	9
GO:1901032	1
GO:0006884	28
GO:0008093	13
GO:0008290	9
GO:0020027	6
GO:0030218	76
GO:0030507	33
GO:0030837	25
GO:0032535	7
GO:0042608	23
GO:0045807	35
GO:0048873	49
GO:0051016	21
GO:0051094	23
GO:0051130	13
GO:0061629	205
GO:1903142	8
GO:1903393	2
GO:2000026	19
GO:0030097	97
GO:0050900	26
GO:0050901	21
GO:0065003	128
GO:0005811	119
GO:0010890	3
GO:0015909	16
GO:0042149	54
GO:1905691	7
GO:0004022	8
GO:0004745	33
GO:0006068	18
GO:0032526	53
GO:0032570	33
GO:0033574	37
GO:0042572	54
GO:0042573	33
GO:0044282	7
GO:0004031	5
GO:0006067	3
GO:0010430	5
GO:0019841	13
GO:0032787	4
GO:0035276	2
GO:0048019	11
GO:0050153	1
GO:0051287	52
GO:0003016	24
GO:0018467	2
GO:0046294	3
GO:0051409	4
GO:0051775	8
GO:0051903	2
GO:0080007	2
GO:0106321	1
GO:0106322	1
GO:0004001	1
GO:0004136	3
GO:0006144	10
GO:0006166	7
GO:0006175	1
GO:0010613	30
GO:0042102	75
GO:0044342	21
GO:0046128	1
GO:0106383	3
GO:0001570	76
GO:0002026	25
GO:0002031	17
GO:0003073	29
GO:0008209	18
GO:0019731	96
GO:0031102	6
GO:0031700	1
GO:0035809	4
GO:0043116	16
GO:0045906	15
GO:0048589	38
GO:0050829	129
GO:0060670	11
GO:0060712	8
GO:0061844	134
GO:0097084	11
GO:1990410	5
GO:2001214	11
GO:0001605	4
GO:0019957	24
GO:0019958	5
GO:0002376	900
GO:0006957	13
GO:0031638	44
GO:0051604	143
GO:0000977	391
GO:0000981	1069
GO:0003682	554
GO:0005507	66
GO:0005694	698
GO:0007614	19
GO:0008013	117
GO:0009743	11
GO:0019934	25
GO:0033484	3
GO:0042277	73
GO:0044849	18
GO:0048487	45
GO:0090263	114
GO:0090575	140
GO:0001609	6
GO:0001664	79
GO:0001973	9
GO:0002087	14
GO:0002674	8
GO:0002793	5
GO:0003085	23
GO:0003093	4
GO:0006612	52
GO:0007193	77
GO:0010646	17
GO:0014050	9
GO:0023051	19
GO:0031072	76
GO:0031683	25
GO:0032229	10
GO:0032244	1
GO:0032795	10
GO:0032900	1
GO:0035306	3
GO:0035589	12
GO:0042321	3
GO:0050965	28
GO:0050995	24
GO:0050996	11
GO:0051930	20
GO:0051967	13
GO:0055089	17
GO:0055117	20
GO:0086004	19
GO:0099509	26
GO:1900453	4
GO:0001963	16
GO:0008289	367
GO:0014049	13
GO:0014057	4
GO:0031000	10
GO:0031802	6
GO:0032230	19
GO:0035249	52
GO:0035810	14
GO:0043279	10
GO:0045938	2
GO:0046636	2
GO:0048143	18
