geneSymbol	CellType	Source
LEF1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LHX6	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LIMCH1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LIN7B	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LMF1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LMO7	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LOC100505549	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LPGAT1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LRIF1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LRIG1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LRRC27	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LRRC34	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LRRC42	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LRRFIP2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LRRIQ1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LSM6	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LTBP1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LTBP3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LY6G5C	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LY6H	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
LZIC	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAB21L3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAD1L1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MADD	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAEL	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAGEA11	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAGEA3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAGEA4	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAGEA6	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAGEB1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAGEB16	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAGEB2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAGEB6	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAGEC1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAGEC2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAL2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAN1A2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAP2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAP2K5	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAP2K7	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAP3K11	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAP6	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAP7D2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAP7D3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAPRE3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MAT2B	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MB21D2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MBNL1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MBOAT2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MCRS1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
ME1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
ME2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MED10	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MED13L	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MED19	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MED27	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MEIKIN	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MEIS1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MFHAS1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MGAT4A	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MIER1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MKNK2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MLF1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MLH1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MLLT3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MMP11	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MOK	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MORC1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MORC2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MORN2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MPDZ	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MPP1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MPP2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MPP7	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MPRIP	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MRAS	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MRC1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MRGBP	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MRPS6	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MSI1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MSL3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MTDH	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MTMR3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MTUS1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MTX2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MUM1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MXD4	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MXI1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MYCBP2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MYH9	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MYOM1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
MYT1L	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NAA60	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NAALAD2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NAB1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NANOS2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NBPF1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NBPF10	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NBPF8	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NBR1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NCK2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NDRG1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NDRG2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NDRG4	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NDUFAF6	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NEDD4L	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NEIL2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NELL2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NEO1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NFATC1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NFIA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NFIC	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NFKB1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NFKBIA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NGLY1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NINJ1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NIPA1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NKAPL	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NKIRAS1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NMB	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NMU	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NOC4L	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NOTUM	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NPNT	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NPW	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NR2F1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NR3C1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NR3C2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NRAP	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NRBF2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NRG1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NRIP1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NRXN1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NT5DC2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NT5M	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NUDT14	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NUTM1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NXT2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
OBSL1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
ODC1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
OSBPL8	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
OSR2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
OXR1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
P4HA2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PABPC4	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PACS2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PAGE1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PAGE2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PAGE2B	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PAGE5	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PAK4	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PALLD	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PAM	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PAQR3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PARD3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PARP15	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PARP8	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PASD1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PAX6	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PCED1A	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PCOLCE2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PDCD4	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PDCL3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PDK2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PDZRN3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PELI1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PELI2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PEMT	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PENK	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PER3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PGF	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PHC2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PHF1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PHF13	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PHF21A	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PHF6	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PHF8	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PHLPP1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PI4KB	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PIGH	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PIK3C3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PIK3CG	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PIK3R3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PITPNA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PITRM1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PIWIL2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PIWIL4	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PKN1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PLD6	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PLEKHA3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PLEKHA5	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PLEKHO1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PLK2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PNRC1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
POLE4	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
POLI	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
POLR2A	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
POLR3GL	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
POMC	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PON3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
POTEF	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PPFIA1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PPIC	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PPM1J	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PPME1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PPP1R36	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PPP1R9A	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PPP2R5D	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PPP3CA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PPP6R1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PRAME	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PRKAG2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PRKAR1B	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PRKD1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PRR5	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PRSS36	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PSMA8	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PSMD14	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PSTK	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PTBP2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PTOV1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PTPRM	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
PVALB	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RAB28	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RAB38	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RAB41	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RAD9B	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RAE1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RALGPS2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RALY	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RAMP1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RAP1GDS1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RAPGEF4	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RASAL2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RASEF	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RASGEF1B	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RASL11B	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RBCK1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RBFOX3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RBKS	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RBM27	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RBM44	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RBM46	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RBM4B	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RBP4	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RCN2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
REC114	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
REEP2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
REV3L	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RFPL3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RFPL4B	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RFX6	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RGMA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RGMB	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RGS2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RGS7	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RHOB	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RHOD	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RHOXF1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RICTOR	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RIT1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RNASEH2B	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RNF157	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
NA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RNF219	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
ROBO1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
ROPN1L	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RPL10L	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RPL22L1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RRAGD	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RRBP1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RTKN2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RUFY3	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RUNX1T1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RXRA	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RYK	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
RYR2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
S100A11	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
SAGE1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
SATB1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
SBNO1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
SCAMP2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
SCCPDH	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
SDAD1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
SDC1	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
SECISBP2	Mitotic arrest phase fetal germ cell: Fetal gonad	CellMarker
