KO	Pathway
K01868	hsa00970
K01869	hsa00970
K01870	hsa00970
K01872	hsa00970
K01873	hsa00970
K01874	hsa00970
K01875	hsa00970
K01876	hsa00970
K01878	hsa00970
K01879	hsa00970
K01880	hsa00970
K01881	hsa00970
K01883	hsa00970
K01884	hsa00970
K01885	hsa00970
K01886	hsa00970
K01887	hsa00970
K01889	hsa00970
K01890	hsa00970
K01892	hsa00970
K01893	hsa00970
K02433	hsa00970
K02434	hsa00970
K02435	hsa00970
K03330	hsa00970
K03341	hsa00970
K03865	hsa00970
K04566	hsa00970
K04567	hsa00970
K06868	hsa00970
K07587	hsa00970
K09482	hsa00970
K09698	hsa00970
K09759	hsa00970
K10837	hsa00970
K11627	hsa00970
K14163	hsa00970
K14164	hsa00970
K14218	hsa00970
K14219	hsa00970
K14220	hsa00970
K14221	hsa00970
K14222	hsa00970
K14223	hsa00970
K14224	hsa00970
K14225	hsa00970
K14226	hsa00970
K14227	hsa00970
K14228	hsa00970
K14229	hsa00970
K14230	hsa00970
K14231	hsa00970
K14232	hsa00970
K14233	hsa00970
K14234	hsa00970
K14235	hsa00970
K14236	hsa00970
K14237	hsa00970
K14238	hsa00970
K14239	hsa00970
K22503	hsa00970
K24278	hsa00970
K00001	hsa00980
K00078	hsa00980
K00079	hsa00980
K00081	hsa00980
K00084	hsa00980
K00121	hsa00980
K00129	hsa00980
K00212	hsa00980
K00699	hsa00980
K00799	hsa00980
K01253	hsa00980
K04097	hsa00980
K07408	hsa00980
K07409	hsa00980
K07410	hsa00980
K07415	hsa00980
K07416	hsa00980
K07420	hsa00980
K11822	hsa00980
K13299	hsa00980
K13951	hsa00980
K13952	hsa00980
K13953	hsa00980
K13980	hsa00980
K15303	hsa00980
K15680	hsa00980
K17683	hsa00980
K17685	hsa00980
K17689	hsa00980
K17690	hsa00980
K17709	hsa00980
K17712	hsa00980
K17719	hsa00980
K23790	hsa00980
K00001	hsa00982
K00121	hsa00982
K00129	hsa00982
K00157	hsa00982
K00274	hsa00982
K00485	hsa00982
K00699	hsa00982
K00799	hsa00982
K04097	hsa00982
K07409	hsa00982
K07415	hsa00982
K13299	hsa00982
K13951	hsa00982
K13952	hsa00982
K13953	hsa00982
K13980	hsa00982
K17683	hsa00982
K17689	hsa00982
K17690	hsa00982
K17709	hsa00982
K17712	hsa00982
K17718	hsa00982
K17719	hsa00982
K17721	hsa00982
K23790	hsa00982
K00088	hsa00983
K00106	hsa00983
K00207	hsa00983
K00569	hsa00983
K00622	hsa00983
K00699	hsa00983
K00757	hsa00983
K00758	hsa00983
K00760	hsa00983
K00799	hsa00983
K00857	hsa00983
K00876	hsa00983
K00940	hsa00983
K01044	hsa00983
K01195	hsa00983
K01431	hsa00983
K01464	hsa00983
K01489	hsa00983
K01519	hsa00983
K01520	hsa00983
K01951	hsa00983
K03782	hsa00983
K03927	hsa00983
K07415	hsa00983
K10789	hsa00983
K10807	hsa00983
K10808	hsa00983
K13421	hsa00983
K13800	hsa00983
K17683	hsa00983
K17689	hsa00983
K23790	hsa00983
K00232	hsa01040
K00507	hsa01040
K00659	hsa01040
K01068	hsa01040
K03921	hsa01040
K03922	hsa01040
K07513	hsa01040
K08764	hsa01040
K10203	hsa01040
K10205	hsa01040
K10224	hsa01040
K10226	hsa01040
K10244	hsa01040
K10245	hsa01040
K10246	hsa01040
K10247	hsa01040
K10248	hsa01040
K10249	hsa01040
K10250	hsa01040
K10251	hsa01040
K10256	hsa01040
K10258	hsa01040
K10703	hsa01040
K10804	hsa01040
K10805	hsa01040
K10806	hsa01040
K12405	hsa01040
K17360	hsa01040
K22769	hsa01040
K22770	hsa01040
K22993	hsa01040
K23006	hsa01040
K00001	hsa01100
K00002	hsa01100
K00003	hsa01100
K00005	hsa01100
K00007	hsa01100
K00008	hsa01100
K00009	hsa01100
K00010	hsa01100
K00011	hsa01100
K00012	hsa01100
K00013	hsa01100
K00014	hsa01100
K00015	hsa01100
K00016	hsa01100
K00018	hsa01100
K00019	hsa01100
K00020	hsa01100
K00021	hsa01100
K00022	hsa01100
K00023	hsa01100
K00024	hsa01100
K00025	hsa01100
K00026	hsa01100
K00028	hsa01100
K00029	hsa01100
K00030	hsa01100
K00031	hsa01100
K00032	hsa01100
K00033	hsa01100
K00034	hsa01100
K00035	hsa01100
K00036	hsa01100
K00037	hsa01100
K00038	hsa01100
K00039	hsa01100
K00040	hsa01100
K00041	hsa01100
K00042	hsa01100
K00043	hsa01100
K00044	hsa01100
K00045	hsa01100
K00048	hsa01100
K00049	hsa01100
K00051	hsa01100
K00052	hsa01100
K00053	hsa01100
K00055	hsa01100
K00058	hsa01100
K00059	hsa01100
K00060	hsa01100
K00061	hsa01100
K00062	hsa01100
K00063	hsa01100
K00064	hsa01100
K00065	hsa01100
K00066	hsa01100
K00067	hsa01100
K00068	hsa01100
K00070	hsa01100
K00071	hsa01100
K00072	hsa01100
K00073	hsa01100
K00074	hsa01100
K00075	hsa01100
K00077	hsa01100
K00078	hsa01100
K00079	hsa01100
K00081	hsa01100
K00082	hsa01100
K00083	hsa01100
K00084	hsa01100
K00086	hsa01100
K00087	hsa01100
K00088	hsa01100
K00089	hsa01100
K00090	hsa01100
K00093	hsa01100
K00094	hsa01100
K00097	hsa01100
K00099	hsa01100
K00100	hsa01100
K00101	hsa01100
K00102	hsa01100
K00103	hsa01100
K00104	hsa01100
K00106	hsa01100
K00107	hsa01100
K00108	hsa01100
K00109	hsa01100
K00114	hsa01100
K00115	hsa01100
K00116	hsa01100
K00117	hsa01100
K00121	hsa01100
K00122	hsa01100
K00123	hsa01100
K00124	hsa01100
K00125	hsa01100
K00126	hsa01100
K00127	hsa01100
K00128	hsa01100
K00129	hsa01100
K00130	hsa01100
K00131	hsa01100
K00132	hsa01100
K00133	hsa01100
K00134	hsa01100
K00135	hsa01100
K00137	hsa01100
K00138	hsa01100
K00139	hsa01100
K00140	hsa01100
K00141	hsa01100
K00143	hsa01100
K00145	hsa01100
K00146	hsa01100
K00147	hsa01100
K00148	hsa01100
K00149	hsa01100
K00150	hsa01100
K00151	hsa01100
K00152	hsa01100
K00156	hsa01100
K00157	hsa01100
K00158	hsa01100
K00161	hsa01100
K00162	hsa01100
K00163	hsa01100
K00164	hsa01100
K00166	hsa01100
K00167	hsa01100
K00169	hsa01100
K00170	hsa01100
K00171	hsa01100
K00172	hsa01100
K00174	hsa01100
K00175	hsa01100
K00176	hsa01100
K00177	hsa01100
K00184	hsa01100
K00185	hsa01100
K00186	hsa01100
K00187	hsa01100
K00188	hsa01100
K00189	hsa01100
K00192	hsa01100
K00193	hsa01100
K00194	hsa01100
K00195	hsa01100
K00196	hsa01100
K00197	hsa01100
K00198	hsa01100
K00200	hsa01100
K00201	hsa01100
K00202	hsa01100
K00203	hsa01100
K00204	hsa01100
K00205	hsa01100
K00206	hsa01100
K00207	hsa01100
K00208	hsa01100
K00209	hsa01100
K00211	hsa01100
K00212	hsa01100
K00213	hsa01100
K00214	hsa01100
K00215	hsa01100
K00217	hsa01100
K00218	hsa01100
K00220	hsa01100
K00222	hsa01100
K00223	hsa01100
K00225	hsa01100
K00226	hsa01100
K00227	hsa01100
K00228	hsa01100
K00230	hsa01100
K00231	hsa01100
K00232	hsa01100
K00233	hsa01100
K00234	hsa01100
K00235	hsa01100
K00236	hsa01100
K00237	hsa01100
K00239	hsa01100
K00240	hsa01100
K00241	hsa01100
K00242	hsa01100
K00244	hsa01100
K00245	hsa01100
K00246	hsa01100
K00247	hsa01100
K00248	hsa01100
K00249	hsa01100
K00251	hsa01100
K00252	hsa01100
K00253	hsa01100
K00254	hsa01100
K00255	hsa01100
K00259	hsa01100
K00260	hsa01100
K00261	hsa01100
K00262	hsa01100
K00263	hsa01100
K00264	hsa01100
K00265	hsa01100
K00266	hsa01100
K00270	hsa01100
K00271	hsa01100
K00272	hsa01100
K00273	hsa01100
K00274	hsa01100
K00275	hsa01100
K00276	hsa01100
K00278	hsa01100
K00281	hsa01100
K00282	hsa01100
K00283	hsa01100
K00285	hsa01100
K00286	hsa01100
K00287	hsa01100
K00288	hsa01100
K00289	hsa01100
K00290	hsa01100
K00293	hsa01100
K00294	hsa01100
K00295	hsa01100
K00296	hsa01100
K00297	hsa01100
K00299	hsa01100
K00300	hsa01100
K00301	hsa01100
K00302	hsa01100
K00303	hsa01100
K00304	hsa01100
K00305	hsa01100
K00306	hsa01100
K00307	hsa01100
K00309	hsa01100
K00310	hsa01100
K00314	hsa01100
K00315	hsa01100
K00316	hsa01100
K00317	hsa01100
K00318	hsa01100
K00319	hsa01100
K00320	hsa01100
K00322	hsa01100
K00323	hsa01100
K00324	hsa01100
K00325	hsa01100
K00330	hsa01100
K00331	hsa01100
K00332	hsa01100
K00333	hsa01100
K00334	hsa01100
K00335	hsa01100
K00336	hsa01100
K00337	hsa01100
K00338	hsa01100
K00339	hsa01100
K00340	hsa01100
K00341	hsa01100
K00342	hsa01100
K00343	hsa01100
K00355	hsa01100
K00357	hsa01100
K00360	hsa01100
K00361	hsa01100
K00362	hsa01100
K00363	hsa01100
K00364	hsa01100
K00365	hsa01100
K00366	hsa01100
K00367	hsa01100
K00368	hsa01100
K00370	hsa01100
K00371	hsa01100
K00372	hsa01100
K00374	hsa01100
K00376	hsa01100
K00380	hsa01100
K00381	hsa01100
K00382	hsa01100
K00383	hsa01100
K00385	hsa01100
K00386	hsa01100
K00387	hsa01100
K00390	hsa01100
K00392	hsa01100
K00394	hsa01100
K00395	hsa01100
K00399	hsa01100
K00400	hsa01100
K00401	hsa01100
K00402	hsa01100
K00404	hsa01100
K00405	hsa01100
K00406	hsa01100
K00407	hsa01100
K00410	hsa01100
K00411	hsa01100
K00412	hsa01100
K00413	hsa01100
K00414	hsa01100
K00415	hsa01100
K00416	hsa01100
K00417	hsa01100
K00418	hsa01100
K00419	hsa01100
K00420	hsa01100
K00422	hsa01100
K00423	hsa01100
K00424	hsa01100
K00425	hsa01100
K00426	hsa01100
K00430	hsa01100
K00431	hsa01100
K00432	hsa01100
K00434	hsa01100
K00435	hsa01100
K00440	hsa01100
K00441	hsa01100
K00442	hsa01100
K00443	hsa01100
K00446	hsa01100
K00448	hsa01100
K00449	hsa01100
K00450	hsa01100
K00451	hsa01100
K00452	hsa01100
K00453	hsa01100
K00454	hsa01100
K00455	hsa01100
K00456	hsa01100
K00457	hsa01100
K00458	hsa01100
K00459	hsa01100
K00460	hsa01100
K00461	hsa01100
K00462	hsa01100
K00463	hsa01100
K00466	hsa01100
K00467	hsa01100
K00468	hsa01100
K00469	hsa01100
K00471	hsa01100
K00472	hsa01100
K00473	hsa01100
K00474	hsa01100
K00475	hsa01100
K00479	hsa01100
K00480	hsa01100
K00481	hsa01100
K00483	hsa01100
K00484	hsa01100
K00485	hsa01100
K00486	hsa01100
K00487	hsa01100
K00488	hsa01100
K00489	hsa01100
K00491	hsa01100
K00495	hsa01100
K00497	hsa01100
K00498	hsa01100
K00499	hsa01100
K00500	hsa01100
K00501	hsa01100
K00502	hsa01100
K00503	hsa01100
K00505	hsa01100
K00506	hsa01100
K00507	hsa01100
K00508	hsa01100
K00509	hsa01100
K00510	hsa01100
K00511	hsa01100
K00512	hsa01100
K00513	hsa01100
K00514	hsa01100
K00515	hsa01100
K00523	hsa01100
K00524	hsa01100
K00525	hsa01100
K00526	hsa01100
K00527	hsa01100
K00529	hsa01100
K00531	hsa01100
K00541	hsa01100
K00542	hsa01100
K00543	hsa01100
K00544	hsa01100
K00545	hsa01100
K00546	hsa01100
K00547	hsa01100
K00548	hsa01100
K00549	hsa01100
K00550	hsa01100
K00551	hsa01100
K00552	hsa01100
K00553	hsa01100
K00558	hsa01100
K00559	hsa01100
K00560	hsa01100
K00562	hsa01100
K00568	hsa01100
K00570	hsa01100
K00577	hsa01100
K00578	hsa01100
K00579	hsa01100
K00580	hsa01100
K00581	hsa01100
K00582	hsa01100
K00583	hsa01100
K00584	hsa01100
K00588	hsa01100
K00589	hsa01100
K00591	hsa01100
K00594	hsa01100
K00595	hsa01100
K00600	hsa01100
K00601	hsa01100
K00602	hsa01100
K00603	hsa01100
K00604	hsa01100
K00605	hsa01100
K00606	hsa01100
K00607	hsa01100
K00608	hsa01100
K00609	hsa01100
K00610	hsa01100
K00611	hsa01100
K00613	hsa01100
K00615	hsa01100
K00616	hsa01100
K00618	hsa01100
K00619	hsa01100
K00620	hsa01100
K00621	hsa01100
K00622	hsa01100
K00625	hsa01100
K00626	hsa01100
K00627	hsa01100
K00629	hsa01100
K00630	hsa01100
K00631	hsa01100
K00632	hsa01100
K00634	hsa01100
K00635	hsa01100
K00639	hsa01100
K00640	hsa01100
K00641	hsa01100
K00643	hsa01100
K00645	hsa01100
K00647	hsa01100
K00648	hsa01100
K00651	hsa01100
K00652	hsa01100
K00654	hsa01100
K00655	hsa01100
K00656	hsa01100
K00657	hsa01100
K00658	hsa01100
K00659	hsa01100
K00660	hsa01100
K00665	hsa01100
K00667	hsa01100
K00668	hsa01100
K00669	hsa01100
K00672	hsa01100
K00673	hsa01100
K00674	hsa01100
K00677	hsa01100
K00678	hsa01100
K00679	hsa01100
K00681	hsa01100
K00682	hsa01100
K00687	hsa01100
K00688	hsa01100
K00689	hsa01100
K00690	hsa01100
K00691	hsa01100
K00692	hsa01100
K00693	hsa01100
K00694	hsa01100
K00695	hsa01100
K00696	hsa01100
K00697	hsa01100
K00698	hsa01100
K00699	hsa01100
K00700	hsa01100
K00701	hsa01100
K00702	hsa01100
K00703	hsa01100
K00704	hsa01100
K00705	hsa01100
K00706	hsa01100
K00709	hsa01100
K00710	hsa01100
K00715	hsa01100
K00716	hsa01100
K00717	hsa01100
K00718	hsa01100
K00719	hsa01100
K00720	hsa01100
K00721	hsa01100
K00722	hsa01100
K00725	hsa01100
K00726	hsa01100
K00727	hsa01100
K00728	hsa01100
K00729	hsa01100
K00730	hsa01100
K00731	hsa01100
K00733	hsa01100
K00734	hsa01100
K00735	hsa01100
K00736	hsa01100
K00737	hsa01100
K00738	hsa01100
K00739	hsa01100
K00741	hsa01100
K00742	hsa01100
K00743	hsa01100
K00744	hsa01100
K00746	hsa01100
K00747	hsa01100
K00748	hsa01100
K00750	hsa01100
K00753	hsa01100
K00756	hsa01100
K00757	hsa01100
K00758	hsa01100
K00759	hsa01100
K00760	hsa01100
K00761	hsa01100
K00762	hsa01100
K00763	hsa01100
K00764	hsa01100
K00765	hsa01100
K00766	hsa01100
K00767	hsa01100
K00768	hsa01100
K00769	hsa01100
K00770	hsa01100
K00771	hsa01100
K00772	hsa01100
K00778	hsa01100
K00779	hsa01100
K00780	hsa01100
K00781	hsa01100
K00787	hsa01100
K00788	hsa01100
K00789	hsa01100
K00790	hsa01100
K00791	hsa01100
K00793	hsa01100
K00794	hsa01100
K00795	hsa01100
K00796	hsa01100
K00797	hsa01100
K00798	hsa01100
K00799	hsa01100
K00800	hsa01100
K00801	hsa01100
K00802	hsa01100
K00803	hsa01100
K00804	hsa01100
K00807	hsa01100
K00811	hsa01100
K00812	hsa01100
K00813	hsa01100
K00814	hsa01100
K00815	hsa01100
K00816	hsa01100
K00817	hsa01100
K00818	hsa01100
K00819	hsa01100
K00820	hsa01100
K00821	hsa01100
K00822	hsa01100
K00823	hsa01100
K00824	hsa01100
K00825	hsa01100
K00826	hsa01100
K00827	hsa01100
K00830	hsa01100
K00831	hsa01100
K00832	hsa01100
K00833	hsa01100
K00835	hsa01100
K00836	hsa01100
K00837	hsa01100
K00838	hsa01100
K00839	hsa01100
K00840	hsa01100
K00841	hsa01100
K00844	hsa01100
K00845	hsa01100
K00846	hsa01100
K00847	hsa01100
K00848	hsa01100
K00849	hsa01100
K00850	hsa01100
K00851	hsa01100
K00852	hsa01100
K00853	hsa01100
K00854	hsa01100
K00855	hsa01100
K00856	hsa01100
K00857	hsa01100
K00858	hsa01100
K00859	hsa01100
K00860	hsa01100
K00861	hsa01100
K00863	hsa01100
K00864	hsa01100
K00865	hsa01100
K00866	hsa01100
K00867	hsa01100
K00868	hsa01100
K00869	hsa01100
K00872	hsa01100
K00873	hsa01100
K00874	hsa01100
K00875	hsa01100
K00876	hsa01100
K00877	hsa01100
K00878	hsa01100
K00879	hsa01100
K00880	hsa01100
K00881	hsa01100
K00882	hsa01100
K00883	hsa01100
K00884	hsa01100
K00885	hsa01100
K00886	hsa01100
K00888	hsa01100
K00889	hsa01100
K00891	hsa01100
K00892	hsa01100
K00893	hsa01100
K00894	hsa01100
K00895	hsa01100
K00899	hsa01100
K00900	hsa01100
K00901	hsa01100
K00902	hsa01100
K00904	hsa01100
K00911	hsa01100
K00912	hsa01100
K00913	hsa01100
K00914	hsa01100
K00915	hsa01100
K00917	hsa01100
K00918	hsa01100
K00919	hsa01100
K00920	hsa01100
K00921	hsa01100
K00922	hsa01100
K00923	hsa01100
K00925	hsa01100
K00926	hsa01100
K00927	hsa01100
K00928	hsa01100
K00929	hsa01100
K00930	hsa01100
K00931	hsa01100
K00932	hsa01100
K00933	hsa01100
K00938	hsa01100
K00939	hsa01100
K00940	hsa01100
K00941	hsa01100
K00942	hsa01100
K00943	hsa01100
K00945	hsa01100
K00946	hsa01100
K00948	hsa01100
K00949	hsa01100
K00950	hsa01100
K00951	hsa01100
K00952	hsa01100
K00953	hsa01100
K00954	hsa01100
K00955	hsa01100
K00956	hsa01100
K00957	hsa01100
K00958	hsa01100
K00963	hsa01100
K00965	hsa01100
K00966	hsa01100
K00967	hsa01100
K00968	hsa01100
K00969	hsa01100
K00971	hsa01100
K00972	hsa01100
K00973	hsa01100
K00975	hsa01100
K00976	hsa01100
K00978	hsa01100
K00979	hsa01100
K00981	hsa01100
K00983	hsa01100
K00988	hsa01100
K00991	hsa01100
K00992	hsa01100
K00993	hsa01100
K00994	hsa01100
K00995	hsa01100
K00997	hsa01100
K00998	hsa01100
K00999	hsa01100
K01000	hsa01100
K01001	hsa01100
K01003	hsa01100
K01006	hsa01100
K01007	hsa01100
K01008	hsa01100
K01011	hsa01100
K01012	hsa01100
K01015	hsa01100
K01016	hsa01100
K01019	hsa01100
K01026	hsa01100
K01027	hsa01100
K01028	hsa01100
K01029	hsa01100
K01031	hsa01100
K01032	hsa01100
K01034	hsa01100
K01035	hsa01100
K01039	hsa01100
K01040	hsa01100
K01041	hsa01100
K01042	hsa01100
K01046	hsa01100
K01047	hsa01100
K01051	hsa01100
K01053	hsa01100
K01054	hsa01100
K01055	hsa01100
K01057	hsa01100
K01058	hsa01100
K01061	hsa01100
K01062	hsa01100
K01067	hsa01100
K01068	hsa01100
K01069	hsa01100
K01070	hsa01100
K01071	hsa01100
K01074	hsa01100
K01075	hsa01100
K01077	hsa01100
K01078	hsa01100
K01079	hsa01100
K01080	hsa01100
K01081	hsa01100
K01082	hsa01100
K01083	hsa01100
K01084	hsa01100
K01086	hsa01100
K01087	hsa01100
K01089	hsa01100
K01091	hsa01100
K01092	hsa01100
K01093	hsa01100
K01094	hsa01100
K01095	hsa01100
K01096	hsa01100
K01097	hsa01100
K01099	hsa01100
K01100	hsa01100
K01103	hsa01100
K01106	hsa01100
K01107	hsa01100
K01108	hsa01100
K01109	hsa01100
K01110	hsa01100
K01113	hsa01100
K01114	hsa01100
K01115	hsa01100
K01116	hsa01100
K01117	hsa01100
K01119	hsa01100
K01120	hsa01100
K01122	hsa01100
K01123	hsa01100
K01127	hsa01100
K01129	hsa01100
K01130	hsa01100
K01131	hsa01100
K01132	hsa01100
K01134	hsa01100
K01135	hsa01100
K01136	hsa01100
K01137	hsa01100
K01139	hsa01100
K01176	hsa01100
K01177	hsa01100
K01178	hsa01100
K01179	hsa01100
K01182	hsa01100
K01183	hsa01100
K01184	hsa01100
K01186	hsa01100
K01187	hsa01100
K01188	hsa01100
K01189	hsa01100
K01190	hsa01100
K01193	hsa01100
K01194	hsa01100
K01195	hsa01100
K01196	hsa01100
K01197	hsa01100
K01198	hsa01100
K01199	hsa01100
K01200	hsa01100
K01201	hsa01100
K01202	hsa01100
K01203	hsa01100
K01204	hsa01100
K01205	hsa01100
K01207	hsa01100
K01208	hsa01100
K01209	hsa01100
K01210	hsa01100
K01213	hsa01100
K01214	hsa01100
K01217	hsa01100
K01218	hsa01100
K01220	hsa01100
K01225	hsa01100
K01226	hsa01100
K01228	hsa01100
K01229	hsa01100
K01230	hsa01100
K01231	hsa01100
K01232	hsa01100
K01233	hsa01100
K01236	hsa01100
K01237	hsa01100
K01239	hsa01100
K01240	hsa01100
K01241	hsa01100
K01242	hsa01100
K01243	hsa01100
K01244	hsa01100
K01250	hsa01100
K01251	hsa01100
K01254	hsa01100
K01255	hsa01100
K01256	hsa01100
K01259	hsa01100
K01270	hsa01100
K01424	hsa01100
K01425	hsa01100
K01426	hsa01100
K01427	hsa01100
K01428	hsa01100
K01429	hsa01100
K01430	hsa01100
K01431	hsa01100
K01432	hsa01100
K01433	hsa01100
K01435	hsa01100
K01437	hsa01100
K01438	hsa01100
K01439	hsa01100
K01440	hsa01100
K01441	hsa01100
K01442	hsa01100
K01443	hsa01100
K01452	hsa01100
K01455	hsa01100
K01457	hsa01100
K01458	hsa01100
K01460	hsa01100
K01464	hsa01100
K01465	hsa01100
K01466	hsa01100
K01468	hsa01100
K01469	hsa01100
K01470	hsa01100
K01473	hsa01100
K01474	hsa01100
K01476	hsa01100
K01477	hsa01100
K01478	hsa01100
K01479	hsa01100
K01480	hsa01100
K01483	hsa01100
K01484	hsa01100
K01485	hsa01100
K01486	hsa01100
K01487	hsa01100
K01488	hsa01100
K01489	hsa01100
K01490	hsa01100
K01491	hsa01100
K01492	hsa01100
K01493	hsa01100
K01494	hsa01100
K01495	hsa01100
K01496	hsa01100
K01497	hsa01100
K01498	hsa01100
K01499	hsa01100
K01500	hsa01100
K01501	hsa01100
K01505	hsa01100
K01506	hsa01100
K01509	hsa01100
K01510	hsa01100
K01511	hsa01100
K01512	hsa01100
K01513	hsa01100
K01514	hsa01100
K01515	hsa01100
K01517	hsa01100
K01518	hsa01100
K01519	hsa01100
K01520	hsa01100
K01522	hsa01100
K01523	hsa01100
K01524	hsa01100
K01525	hsa01100
K01529	hsa01100
K01535	hsa01100
K01542	hsa01100
K01543	hsa01100
K01544	hsa01100
K01549	hsa01100
K01555	hsa01100
K01556	hsa01100
K01557	hsa01100
K01560	hsa01100
K01561	hsa01100
K01563	hsa01100
K01565	hsa01100
K01566	hsa01100
K01568	hsa01100
K01569	hsa01100
K01571	hsa01100
K01573	hsa01100
K01574	hsa01100
K01577	hsa01100
K01578	hsa01100
K01579	hsa01100
K01580	hsa01100
K01581	hsa01100
K01582	hsa01100
K01583	hsa01100
K01584	hsa01100
K01585	hsa01100
K01586	hsa01100
K01587	hsa01100
K01588	hsa01100
K01589	hsa01100
K01590	hsa01100
K01591	hsa01100
K01592	hsa01100
K01593	hsa01100
K01595	hsa01100
K01596	hsa01100
K01597	hsa01100
K01598	hsa01100
K01599	hsa01100
K01601	hsa01100
K01602	hsa01100
K01607	hsa01100
K01608	hsa01100
K01609	hsa01100
K01610	hsa01100
K01611	hsa01100
K01613	hsa01100
K01615	hsa01100
K01616	hsa01100
K01617	hsa01100
K01618	hsa01100
K01619	hsa01100
K01620	hsa01100
K01622	hsa01100
K01623	hsa01100
K01624	hsa01100
K01625	hsa01100
K01626	hsa01100
K01627	hsa01100
K01628	hsa01100
K01629	hsa01100
K01630	hsa01100
K01631	hsa01100
K01633	hsa01100
K01634	hsa01100
K01635	hsa01100
K01636	hsa01100
K01637	hsa01100
K01638	hsa01100
K01639	hsa01100
K01640	hsa01100
K01641	hsa01100
K01647	hsa01100
K01648	hsa01100
K01649	hsa01100
K01652	hsa01100
K01653	hsa01100
K01654	hsa01100
K01655	hsa01100
K01656	hsa01100
K01657	hsa01100
K01658	hsa01100
K01659	hsa01100
K01661	hsa01100
K01662	hsa01100
K01663	hsa01100
K01666	hsa01100
K01667	hsa01100
K01672	hsa01100
K01673	hsa01100
K01674	hsa01100
K01675	hsa01100
K01676	hsa01100
K01677	hsa01100
K01678	hsa01100
K01679	hsa01100
K01681	hsa01100
K01682	hsa01100
K01683	hsa01100
K01684	hsa01100
K01685	hsa01100
K01686	hsa01100
K01687	hsa01100
K01689	hsa01100
K01690	hsa01100
K01692	hsa01100
K01693	hsa01100
K01694	hsa01100
K01695	hsa01100
K01696	hsa01100
K01697	hsa01100
K01698	hsa01100
K01699	hsa01100
K01702	hsa01100
K01703	hsa01100
K01704	hsa01100
K01705	hsa01100
K01706	hsa01100
K01707	hsa01100
K01708	hsa01100
K01709	hsa01100
K01710	hsa01100
K01711	hsa01100
K01712	hsa01100
K01713	hsa01100
K01714	hsa01100
K01716	hsa01100
K01719	hsa01100
K01720	hsa01100
K01721	hsa01100
K01723	hsa01100
K01724	hsa01100
K01725	hsa01100
K01728	hsa01100
K01729	hsa01100
K01730	hsa01100
K01731	hsa01100
K01733	hsa01100
K01734	hsa01100
K01735	hsa01100
K01736	hsa01100
K01737	hsa01100
K01738	hsa01100
K01739	hsa01100
K01740	hsa01100
K01742	hsa01100
K01743	hsa01100
K01744	hsa01100
K01745	hsa01100
K01746	hsa01100
K01749	hsa01100
K01750	hsa01100
K01752	hsa01100
K01753	hsa01100
K01754	hsa01100
K01755	hsa01100
K01756	hsa01100
K01757	hsa01100
K01758	hsa01100
K01759	hsa01100
K01760	hsa01100
K01761	hsa01100
K01762	hsa01100
K01763	hsa01100
K01764	hsa01100
K01765	hsa01100
K01767	hsa01100
K01768	hsa01100
K01769	hsa01100
K01770	hsa01100
K01771	hsa01100
K01772	hsa01100
K01774	hsa01100
K01775	hsa01100
K01776	hsa01100
K01777	hsa01100
K01778	hsa01100
K01779	hsa01100
K01780	hsa01100
K01782	hsa01100
K01783	hsa01100
K01784	hsa01100
K01785	hsa01100
K01787	hsa01100
K01788	hsa01100
K01790	hsa01100
K01791	hsa01100
K01792	hsa01100
K01793	hsa01100
K01794	hsa01100
K01795	hsa01100
K01796	hsa01100
K01798	hsa01100
K01799	hsa01100
K01800	hsa01100
K01801	hsa01100
K01803	hsa01100
K01804	hsa01100
K01805	hsa01100
K01807	hsa01100
K01808	hsa01100
K01809	hsa01100
K01810	hsa01100
K01812	hsa01100
K01813	hsa01100
K01814	hsa01100
K01815	hsa01100
K01816	hsa01100
K01817	hsa01100
K01818	hsa01100
K01819	hsa01100
K01820	hsa01100
K01821	hsa01100
K01822	hsa01100
K01823	hsa01100
K01824	hsa01100
K01825	hsa01100
K01826	hsa01100
K01827	hsa01100
K01828	hsa01100
K01830	hsa01100
K01831	hsa01100
K01832	hsa01100
K01833	hsa01100
K01834	hsa01100
K01835	hsa01100
K01836	hsa01100
K01837	hsa01100
K01839	hsa01100
K01840	hsa01100
K01841	hsa01100
K01843	hsa01100
K01844	hsa01100
K01845	hsa01100
K01846	hsa01100
K01847	hsa01100
K01848	hsa01100
K01849	hsa01100
K01850	hsa01100
K01851	hsa01100
K01852	hsa01100
K01853	hsa01100
K01854	hsa01100
K01856	hsa01100
K01857	hsa01100
K01858	hsa01100
K01859	hsa01100
K01860	hsa01100
K01874	hsa01100
K01885	hsa01100
K01886	hsa01100
K01895	hsa01100
K01896	hsa01100
K01897	hsa01100
K01899	hsa01100
K01900	hsa01100
K01902	hsa01100
K01903	hsa01100
K01904	hsa01100
K01905	hsa01100
K01906	hsa01100
K01907	hsa01100
K01908	hsa01100
K01911	hsa01100
K01912	hsa01100
K01913	hsa01100
K01914	hsa01100
K01915	hsa01100
K01916	hsa01100
K01917	hsa01100
K01918	hsa01100
K01919	hsa01100
K01920	hsa01100
K01921	hsa01100
K01922	hsa01100
K01923	hsa01100
K01924	hsa01100
K01925	hsa01100
K01928	hsa01100
K01929	hsa01100
K01930	hsa01100
K01933	hsa01100
K01934	hsa01100
K01935	hsa01100
K01937	hsa01100
